industry_short,sic,industry_long
BldMt,0809,Forestry
BldMt,0810,Forestry
BldMt,0811,Forestry
BldMt,0812,Forestry
BldMt,0813,Forestry
BldMt,0814,Forestry
BldMt,0815,Forestry
BldMt,0816,Forestry
BldMt,0817,Forestry
BldMt,0818,Forestry
BldMt,0819,Forestry
BldMt,0820,Forestry
BldMt,0821,Forestry
BldMt,0822,Forestry
BldMt,0823,Forestry
BldMt,0824,Forestry
BldMt,0825,Forestry
BldMt,0826,Forestry
BldMt,0827,Forestry
BldMt,0828,Forestry
BldMt,0829,Forestry
BldMt,0830,Forestry
BldMt,0831,Forestry
BldMt,0832,Forestry
BldMt,0833,Forestry
BldMt,0834,Forestry
BldMt,0835,Forestry
BldMt,0836,Forestry
BldMt,0837,Forestry
BldMt,0838,Forestry
BldMt,0839,Forestry
BldMt,0840,Forestry
BldMt,0841,Forestry
BldMt,0842,Forestry
BldMt,0843,Forestry
BldMt,0844,Forestry
BldMt,0845,Forestry
BldMt,0846,Forestry
BldMt,0847,Forestry
BldMt,0848,Forestry
BldMt,0849,Forestry
BldMt,0850,Forestry
BldMt,0851,Forestry
BldMt,0852,Forestry
BldMt,0853,Forestry
BldMt,0854,Forestry
BldMt,0855,Forestry
BldMt,0856,Forestry
BldMt,0857,Forestry
BldMt,0858,Forestry
BldMt,0859,Forestry
BldMt,0860,Forestry
BldMt,0861,Forestry
BldMt,0862,Forestry
BldMt,0863,Forestry
BldMt,0864,Forestry
BldMt,0865,Forestry
BldMt,0866,Forestry
BldMt,0867,Forestry
BldMt,0868,Forestry
BldMt,0869,Forestry
BldMt,0870,Forestry
BldMt,0871,Forestry
BldMt,0872,Forestry
BldMt,0873,Forestry
BldMt,0874,Forestry
BldMt,0875,Forestry
BldMt,0876,Forestry
BldMt,0877,Forestry
BldMt,0878,Forestry
BldMt,0879,Forestry
BldMt,0880,Forestry
BldMt,0881,Forestry
BldMt,0882,Forestry
BldMt,0883,Forestry
BldMt,0884,Forestry
BldMt,0885,Forestry
BldMt,0886,Forestry
BldMt,0887,Forestry
BldMt,0888,Forestry
BldMt,0889,Forestry
BldMt,0890,Forestry
BldMt,0891,Forestry
BldMt,0892,Forestry
BldMt,0893,Forestry
BldMt,0894,Forestry
BldMt,0895,Forestry
BldMt,0896,Forestry
BldMt,0897,Forestry
BldMt,0898,Forestry
BldMt,0899,Forestry
BldMt,2400,Lumber and wood products
BldMt,2401,Lumber and wood products
BldMt,2402,Lumber and wood products
BldMt,2403,Lumber and wood products
BldMt,2404,Lumber and wood products
BldMt,2405,Lumber and wood products
BldMt,2406,Lumber and wood products
BldMt,2407,Lumber and wood products
BldMt,2408,Lumber and wood products
BldMt,2409,Lumber and wood products
BldMt,2410,Lumber and wood products
BldMt,2411,Lumber and wood products
BldMt,2412,Lumber and wood products
BldMt,2413,Lumber and wood products
BldMt,2414,Lumber and wood products
BldMt,2415,Lumber and wood products
BldMt,2416,Lumber and wood products
BldMt,2417,Lumber and wood products
BldMt,2418,Lumber and wood products
BldMt,2419,Lumber and wood products
BldMt,2420,Lumber and wood products
BldMt,2421,Lumber and wood products
BldMt,2422,Lumber and wood products
BldMt,2423,Lumber and wood products
BldMt,2424,Lumber and wood products
BldMt,2425,Lumber and wood products
BldMt,2426,Lumber and wood products
BldMt,2427,Lumber and wood products
BldMt,2428,Lumber and wood products
BldMt,2429,Lumber and wood products
BldMt,2430,Lumber and wood products
BldMt,2431,Lumber and wood products
BldMt,2432,Lumber and wood products
BldMt,2433,Lumber and wood products
BldMt,2434,Lumber and wood products
BldMt,2435,Lumber and wood products
BldMt,2436,Lumber and wood products
BldMt,2437,Lumber and wood products
BldMt,2438,Lumber and wood products
BldMt,2439,Lumber and wood products
BldMt,2450,Wood buildings-mobile homes
BldMt,2451,Wood buildings-mobile homes
BldMt,2452,Wood buildings-mobile homes
BldMt,2453,Wood buildings-mobile homes
BldMt,2454,Wood buildings-mobile homes
BldMt,2455,Wood buildings-mobile homes
BldMt,2456,Wood buildings-mobile homes
BldMt,2457,Wood buildings-mobile homes
BldMt,2458,Wood buildings-mobile homes
BldMt,2459,Wood buildings-mobile homes
BldMt,2490,Misc wood products
BldMt,2491,Misc wood products
BldMt,2492,Misc wood products
BldMt,2493,Misc wood products
BldMt,2494,Misc wood products
BldMt,2495,Misc wood products
BldMt,2496,Misc wood products
BldMt,2497,Misc wood products
BldMt,2498,Misc wood products
BldMt,2499,Misc wood products
BldMt,2660,Building paper and board mills
BldMt,2661,Building paper and board mills
BldMt,2950,Paving & roofing materials
BldMt,2951,Paving & roofing materials
BldMt,2952,Paving & roofing materials
BldMt,3200,Stone clay glass concrete etc
BldMt,3210,Flat glass
BldMt,3211,Flat glass
BldMt,3240,Cement hydraulic
BldMt,3241,Cement hydraulic
BldMt,3250,Structural clay prods
BldMt,3251,Structural clay prods
BldMt,3252,Structural clay prods
BldMt,3253,Structural clay prods
BldMt,3254,Structural clay prods
BldMt,3255,Structural clay prods
BldMt,3256,Structural clay prods
BldMt,3257,Structural clay prods
BldMt,3258,Structural clay prods
BldMt,3259,Structural clay prods
BldMt,3261,Vitreous china plumbing fixtures
BldMt,3264,Porcelain electrical supply
BldMt,3270,Concrete gypsum & plaster
BldMt,3271,Concrete gypsum & plaster
BldMt,3272,Concrete gypsum & plaster
BldMt,3273,Concrete gypsum & plaster
BldMt,3274,Concrete gypsum & plaster
BldMt,3275,Concrete gypsum & plaster
BldMt,3280,Cut stone and stone products
BldMt,3281,Cut stone and stone products
BldMt,3290,Abrasive and asbestos products
BldMt,3291,Abrasive and asbestos products
BldMt,3292,Abrasive and asbestos products
BldMt,3293,Abrasive and asbestos products
BldMt,3295,Non-metalic mineral products
BldMt,3296,Non-metalic mineral products
BldMt,3297,Non-metalic mineral products
BldMt,3298,Non-metalic mineral products
BldMt,3299,Non-metalic mineral products
BldMt,3420,Handtools and hardware
BldMt,3421,Handtools and hardware
BldMt,3422,Handtools and hardware
BldMt,3423,Handtools and hardware
BldMt,3424,Handtools and hardware
BldMt,3425,Handtools and hardware
BldMt,3426,Handtools and hardware
BldMt,3427,Handtools and hardware
BldMt,3428,Handtools and hardware
BldMt,3429,Handtools and hardware
BldMt,3430,Heating equip & plumbing fix
BldMt,3431,Heating equip & plumbing fix
BldMt,3432,Heating equip & plumbing fix
BldMt,3433,Heating equip & plumbing fix
BldMt,3440,Fabicated struct metal products
BldMt,3441,Fabicated struct metal products
BldMt,3442,Metal doors frames
BldMt,3446,Architectual or ornamental metal work
BldMt,3448,Pre-fab metal buildings
BldMt,3449,Misc structural metal work
BldMt,3450,Screw machine products
BldMt,3451,Screw machine products
BldMt,3452,Bolts nuts screws
BldMt,3490,Misc fabricated metal products
BldMt,3491,Misc fabricated metal products
BldMt,3492,Misc fabricated metal products
BldMt,3493,Misc fabricated metal products
BldMt,3494,Misc fabricated metal products
BldMt,3495,Misc fabricated metal products
BldMt,3496,Misc fabricated metal products
BldMt,3497,Misc fabricated metal products
BldMt,3498,Misc fabricated metal products
BldMt,3499,Misc fabricated metal products
BldMt,3996,Hard surface floor cover
Cnstr,1500,Build construction - general contractors
Cnstr,1501,Build construction - general contractors
Cnstr,1502,Build construction - general contractors
Cnstr,1503,Build construction - general contractors
Cnstr,1504,Build construction - general contractors
Cnstr,1505,Build construction - general contractors
Cnstr,1506,Build construction - general contractors
Cnstr,1507,Build construction - general contractors
Cnstr,1508,Build construction - general contractors
Cnstr,1509,Build construction - general contractors
Cnstr,1510,Build construction - general contractors
Cnstr,1511,Build construction - general contractors
Cnstr,1520,Gen building contractors - residential
Cnstr,1521,Gen building contractors - residential
Cnstr,1522,Gen building contractors - residential
Cnstr,1523,Gen building contractors - residential
Cnstr,1524,Gen building contractors - residential
Cnstr,1525,Gen building contractors - residential
Cnstr,1526,Gen building contractors - residential
Cnstr,1527,Gen building contractors - residential
Cnstr,1528,Gen building contractors - residential
Cnstr,1529,Gen building contractors - residential
Cnstr,1530,Operative builders
Cnstr,1531,Operative builders
Cnstr,1532,Operative builders
Cnstr,1533,Operative builders
Cnstr,1534,Operative builders
Cnstr,1535,Operative builders
Cnstr,1536,Operative builders
Cnstr,1537,Operative builders
Cnstr,1538,Operative builders
Cnstr,1539,Operative builders
Cnstr,1540,Gen building contractors - non-residential
Cnstr,1541,Gen building contractors - non-residential
Cnstr,1542,Gen building contractors - non-residential
Cnstr,1543,Gen building contractors - non-residential
Cnstr,1544,Gen building contractors - non-residential
Cnstr,1545,Gen building contractors - non-residential
Cnstr,1546,Gen building contractors - non-residential
Cnstr,1547,Gen building contractors - non-residential
Cnstr,1548,Gen building contractors - non-residential
Cnstr,1549,Gen building contractors - non-residential
Cnstr,1600,Heavy Construction - not building contractors
Cnstr,1601,Heavy Construction - not building contractors
Cnstr,1602,Heavy Construction - not building contractors
Cnstr,1603,Heavy Construction - not building contractors
Cnstr,1604,Heavy Construction - not building contractors
Cnstr,1605,Heavy Construction - not building contractors
Cnstr,1606,Heavy Construction - not building contractors
Cnstr,1607,Heavy Construction - not building contractors
Cnstr,1608,Heavy Construction - not building contractors
Cnstr,1609,Heavy Construction - not building contractors
Cnstr,1610,Heavy Construction - not building contractors
Cnstr,1611,Heavy Construction - not building contractors
Cnstr,1612,Heavy Construction - not building contractors
Cnstr,1613,Heavy Construction - not building contractors
Cnstr,1614,Heavy Construction - not building contractors
Cnstr,1615,Heavy Construction - not building contractors
Cnstr,1616,Heavy Construction - not building contractors
Cnstr,1617,Heavy Construction - not building contractors
Cnstr,1618,Heavy Construction - not building contractors
Cnstr,1619,Heavy Construction - not building contractors
Cnstr,1620,Heavy Construction - not building contractors
Cnstr,1621,Heavy Construction - not building contractors
Cnstr,1622,Heavy Construction - not building contractors
Cnstr,1623,Heavy Construction - not building contractors
Cnstr,1624,Heavy Construction - not building contractors
Cnstr,1625,Heavy Construction - not building contractors
Cnstr,1626,Heavy Construction - not building contractors
Cnstr,1627,Heavy Construction - not building contractors
Cnstr,1628,Heavy Construction - not building contractors
Cnstr,1629,Heavy Construction - not building contractors
Cnstr,1630,Heavy Construction - not building contractors
Cnstr,1631,Heavy Construction - not building contractors
Cnstr,1632,Heavy Construction - not building contractors
Cnstr,1633,Heavy Construction - not building contractors
Cnstr,1634,Heavy Construction - not building contractors
Cnstr,1635,Heavy Construction - not building contractors
Cnstr,1636,Heavy Construction - not building contractors
Cnstr,1637,Heavy Construction - not building contractors
Cnstr,1638,Heavy Construction - not building contractors
Cnstr,1639,Heavy Construction - not building contractors
Cnstr,1640,Heavy Construction - not building contractors
Cnstr,1641,Heavy Construction - not building contractors
Cnstr,1642,Heavy Construction - not building contractors
Cnstr,1643,Heavy Construction - not building contractors
Cnstr,1644,Heavy Construction - not building contractors
Cnstr,1645,Heavy Construction - not building contractors
Cnstr,1646,Heavy Construction - not building contractors
Cnstr,1647,Heavy Construction - not building contractors
Cnstr,1648,Heavy Construction - not building contractors
Cnstr,1649,Heavy Construction - not building contractors
Cnstr,1650,Heavy Construction - not building contractors
Cnstr,1651,Heavy Construction - not building contractors
Cnstr,1652,Heavy Construction - not building contractors
Cnstr,1653,Heavy Construction - not building contractors
Cnstr,1654,Heavy Construction - not building contractors
Cnstr,1655,Heavy Construction - not building contractors
Cnstr,1656,Heavy Construction - not building contractors
Cnstr,1657,Heavy Construction - not building contractors
Cnstr,1658,Heavy Construction - not building contractors
Cnstr,1659,Heavy Construction - not building contractors
Cnstr,1660,Heavy Construction - not building contractors
Cnstr,1661,Heavy Construction - not building contractors
Cnstr,1662,Heavy Construction - not building contractors
Cnstr,1663,Heavy Construction - not building contractors
Cnstr,1664,Heavy Construction - not building contractors
Cnstr,1665,Heavy Construction - not building contractors
Cnstr,1666,Heavy Construction - not building contractors
Cnstr,1667,Heavy Construction - not building contractors
Cnstr,1668,Heavy Construction - not building contractors
Cnstr,1669,Heavy Construction - not building contractors
Cnstr,1670,Heavy Construction - not building contractors
Cnstr,1671,Heavy Construction - not building contractors
Cnstr,1672,Heavy Construction - not building contractors
Cnstr,1673,Heavy Construction - not building contractors
Cnstr,1674,Heavy Construction - not building contractors
Cnstr,1675,Heavy Construction - not building contractors
Cnstr,1676,Heavy Construction - not building contractors
Cnstr,1677,Heavy Construction - not building contractors
Cnstr,1678,Heavy Construction - not building contractors
Cnstr,1679,Heavy Construction - not building contractors
Cnstr,1680,Heavy Construction - not building contractors
Cnstr,1681,Heavy Construction - not building contractors
Cnstr,1682,Heavy Construction - not building contractors
Cnstr,1683,Heavy Construction - not building contractors
Cnstr,1684,Heavy Construction - not building contractors
Cnstr,1685,Heavy Construction - not building contractors
Cnstr,1686,Heavy Construction - not building contractors
Cnstr,1687,Heavy Construction - not building contractors
Cnstr,1688,Heavy Construction - not building contractors
Cnstr,1689,Heavy Construction - not building contractors
Cnstr,1690,Heavy Construction - not building contractors
Cnstr,1691,Heavy Construction - not building contractors
Cnstr,1692,Heavy Construction - not building contractors
Cnstr,1693,Heavy Construction - not building contractors
Cnstr,1694,Heavy Construction - not building contractors
Cnstr,1695,Heavy Construction - not building contractors
Cnstr,1696,Heavy Construction - not building contractors
Cnstr,1697,Heavy Construction - not building contractors
Cnstr,1698,Heavy Construction - not building contractors
Cnstr,1699,Heavy Construction - not building contractors
Cnstr,1700,Construction - special contractors
Cnstr,1701,Construction - special contractors
Cnstr,1702,Construction - special contractors
Cnstr,1703,Construction - special contractors
Cnstr,1704,Construction - special contractors
Cnstr,1705,Construction - special contractors
Cnstr,1706,Construction - special contractors
Cnstr,1707,Construction - special contractors
Cnstr,1708,Construction - special contractors
Cnstr,1709,Construction - special contractors
Cnstr,1710,Construction - special contractors
Cnstr,1711,Construction - special contractors
Cnstr,1712,Construction - special contractors
Cnstr,1713,Construction - special contractors
Cnstr,1714,Construction - special contractors
Cnstr,1715,Construction - special contractors
Cnstr,1716,Construction - special contractors
Cnstr,1717,Construction - special contractors
Cnstr,1718,Construction - special contractors
Cnstr,1719,Construction - special contractors
Cnstr,1720,Construction - special contractors
Cnstr,1721,Construction - special contractors
Cnstr,1722,Construction - special contractors
Cnstr,1723,Construction - special contractors
Cnstr,1724,Construction - special contractors
Cnstr,1725,Construction - special contractors
Cnstr,1726,Construction - special contractors
Cnstr,1727,Construction - special contractors
Cnstr,1728,Construction - special contractors
Cnstr,1729,Construction - special contractors
Cnstr,1730,Construction - special contractors
Cnstr,1731,Construction - special contractors
Cnstr,1732,Construction - special contractors
Cnstr,1733,Construction - special contractors
Cnstr,1734,Construction - special contractors
Cnstr,1735,Construction - special contractors
Cnstr,1736,Construction - special contractors
Cnstr,1737,Construction - special contractors
Cnstr,1738,Construction - special contractors
Cnstr,1739,Construction - special contractors
Cnstr,1740,Construction - special contractors
Cnstr,1741,Construction - special contractors
Cnstr,1742,Construction - special contractors
Cnstr,1743,Construction - special contractors
Cnstr,1744,Construction - special contractors
Cnstr,1745,Construction - special contractors
Cnstr,1746,Construction - special contractors
Cnstr,1747,Construction - special contractors
Cnstr,1748,Construction - special contractors
Cnstr,1749,Construction - special contractors
Cnstr,1750,Construction - special contractors
Cnstr,1751,Construction - special contractors
Cnstr,1752,Construction - special contractors
Cnstr,1753,Construction - special contractors
Cnstr,1754,Construction - special contractors
Cnstr,1755,Construction - special contractors
Cnstr,1756,Construction - special contractors
Cnstr,1757,Construction - special contractors
Cnstr,1758,Construction - special contractors
Cnstr,1759,Construction - special contractors
Cnstr,1760,Construction - special contractors
Cnstr,1761,Construction - special contractors
Cnstr,1762,Construction - special contractors
Cnstr,1763,Construction - special contractors
Cnstr,1764,Construction - special contractors
Cnstr,1765,Construction - special contractors
Cnstr,1766,Construction - special contractors
Cnstr,1767,Construction - special contractors
Cnstr,1768,Construction - special contractors
Cnstr,1769,Construction - special contractors
Cnstr,1770,Construction - special contractors
Cnstr,1771,Construction - special contractors
Cnstr,1772,Construction - special contractors
Cnstr,1773,Construction - special contractors
Cnstr,1774,Construction - special contractors
Cnstr,1775,Construction - special contractors
Cnstr,1776,Construction - special contractors
Cnstr,1777,Construction - special contractors
Cnstr,1778,Construction - special contractors
Cnstr,1779,Construction - special contractors
Cnstr,1780,Construction - special contractors
Cnstr,1781,Construction - special contractors
Cnstr,1782,Construction - special contractors
Cnstr,1783,Construction - special contractors
Cnstr,1784,Construction - special contractors
Cnstr,1785,Construction - special contractors
Cnstr,1786,Construction - special contractors
Cnstr,1787,Construction - special contractors
Cnstr,1788,Construction - special contractors
Cnstr,1789,Construction - special contractors
Cnstr,1790,Construction - special contractors
Cnstr,1791,Construction - special contractors
Cnstr,1792,Construction - special contractors
Cnstr,1793,Construction - special contractors
Cnstr,1794,Construction - special contractors
Cnstr,1795,Construction - special contractors
Cnstr,1796,Construction - special contractors
Cnstr,1797,Construction - special contractors
Cnstr,1798,Construction - special contractors
Cnstr,1799,Construction - special contractors
Steel,3300,Primary metal industries
Steel,3310,Blast furnaces & steel works
Steel,3311,Blast furnaces & steel works
Steel,3312,Blast furnaces & steel works
Steel,3313,Blast furnaces & steel works
Steel,3314,Blast furnaces & steel works
Steel,3315,Blast furnaces & steel works
Steel,3316,Blast furnaces & steel works
Steel,3317,Blast furnaces & steel works
Steel,3320,Iron & steel foundries
Steel,3321,Iron & steel foundries
Steel,3322,Iron & steel foundries
Steel,3323,Iron & steel foundries
Steel,3324,Iron & steel foundries
Steel,3325,Iron & steel foundries
Steel,3330,Prim smelt-refin nonfer metals
Steel,3331,Prim smelt-refin nonfer metals
Steel,3332,Prim smelt-refin nonfer metals
Steel,3333,Prim smelt-refin nonfer metals
Steel,3334,Prim smelt-refin nonfer metals
Steel,3335,Prim smelt-refin nonfer metals
Steel,3336,Prim smelt-refin nonfer metals
Steel,3337,Prim smelt-refin nonfer metals
Steel,3338,Prim smelt-refin nonfer metals
Steel,3339,Prim smelt-refin nonfer metals
Steel,3340,Secondary smelt-refin nonfer metals
Steel,3341,Secondary smelt-refin nonfer metals
Steel,3350,Rolling & drawing nonferous metals
Steel,3351,Rolling & drawing nonferous metals
Steel,3352,Rolling & drawing nonferous metals
Steel,3353,Rolling & drawing nonferous metals
Steel,3354,Rolling & drawing nonferous metals
Steel,3355,Rolling & drawing nonferous metals
Steel,3356,Rolling & drawing nonferous metals
Steel,3357,Rolling & drawing nonferous metals
Steel,3360,Non-ferrous foundries and casting
Steel,3361,Non-ferrous foundries and casting
Steel,3362,Non-ferrous foundries and casting
Steel,3363,Non-ferrous foundries and casting
Steel,3364,Non-ferrous foundries and casting
Steel,3365,Non-ferrous foundries and casting
Steel,3366,Non-ferrous foundries and casting
Steel,3367,Non-ferrous foundries and casting
Steel,3368,Non-ferrous foundries and casting
Steel,3369,Non-ferrous foundries and casting
Steel,3370,Steel works etc
Steel,3371,Steel works etc
Steel,3372,Steel works etc
Steel,3373,Steel works etc
Steel,3374,Steel works etc
Steel,3375,Steel works etc
Steel,3376,Steel works etc
Steel,3377,Steel works etc
Steel,3378,Steel works etc
Steel,3379,Steel works etc
Steel,3390,Misc primary metal products
Steel,3391,Misc primary metal products
Steel,3392,Misc primary metal products
Steel,3393,Misc primary metal products
Steel,3394,Misc primary metal products
Steel,3395,Misc primary metal products
Steel,3396,Misc primary metal products
Steel,3397,Misc primary metal products
Steel,3398,Misc primary metal products
Steel,3399,Misc primary metal products
FabPr,3400,Fabricated metal except machinery and trans eq
FabPr,3443,Fabricated plate work
FabPr,3444,Sheet metal work
FabPr,3460,Metal forgings and stampings
FabPr,3461,Metal forgings and stampings
FabPr,3462,Metal forgings and stampings
FabPr,3463,Metal forgings and stampings
FabPr,3464,Metal forgings and stampings
FabPr,3465,Metal forgings and stampings
FabPr,3466,Metal forgings and stampings
FabPr,3467,Metal forgings and stampings
FabPr,3468,Metal forgings and stampings
FabPr,3469,Metal forgings and stampings
FabPr,3470,Coating and engraving
FabPr,3471,Coating and engraving
FabPr,3472,Coating and engraving
FabPr,3473,Coating and engraving
FabPr,3474,Coating and engraving
FabPr,3475,Coating and engraving
FabPr,3476,Coating and engraving
FabPr,3477,Coating and engraving
FabPr,3478,Coating and engraving
FabPr,3479,Coating and engraving
Mach,3510,Engines & turbines
Mach,3511,Engines & turbines
Mach,3512,Engines & turbines
Mach,3513,Engines & turbines
Mach,3514,Engines & turbines
Mach,3515,Engines & turbines
Mach,3516,Engines & turbines
Mach,3517,Engines & turbines
Mach,3518,Engines & turbines
Mach,3519,Engines & turbines
Mach,3520,Farm and garden machinery
Mach,3521,Farm and garden machinery
Mach,3522,Farm and garden machinery
Mach,3523,Farm and garden machinery
Mach,3524,Farm and garden machinery
Mach,3525,Farm and garden machinery
Mach,3526,Farm and garden machinery
Mach,3527,Farm and garden machinery
Mach,3528,Farm and garden machinery
Mach,3529,Farm and garden machinery
Mach,3530,Constr mining material handling machinery
Mach,3531,Construction machinery
Mach,3532,Mining machinery except oil field
Mach,3533,Oil field machinery
Mach,3534,Elevators
Mach,3535,Conveyors
Mach,3536,Cranes hoists
Mach,3538,Machinery
Mach,3540,Metalworking machinery 
Mach,3541,Metalworking machinery 
Mach,3542,Metalworking machinery 
Mach,3543,Metalworking machinery 
Mach,3544,Metalworking machinery 
Mach,3545,Metalworking machinery 
Mach,3546,Metalworking machinery 
Mach,3547,Metalworking machinery 
Mach,3548,Metalworking machinery 
Mach,3549,Metalworking machinery 
Mach,3550,Special industry machinery
Mach,3551,Special industry machinery
Mach,3552,Special industry machinery
Mach,3553,Special industry machinery
Mach,3554,Special industry machinery
Mach,3555,Special industry machinery
Mach,3556,Special industry machinery
Mach,3557,Special industry machinery
Mach,3558,Special industry machinery
Mach,3559,Special industry machinery
Mach,3560,General industrial machinery
Mach,3561,General industrial machinery
Mach,3562,General industrial machinery
Mach,3563,General industrial machinery
Mach,3564,General industrial machinery
Mach,3565,General industrial machinery
Mach,3566,General industrial machinery
Mach,3567,General industrial machinery
Mach,3568,General industrial machinery
Mach,3569,General industrial machinery
Mach,3580,Refrig & service ind machines
Mach,3581,Automatic vending machines
Mach,3582,Commercial laundry and drycleaning machines
Mach,3585,Air conditioning heating refrid eq
Mach,3586,Measuring and dispensing pumps
Mach,3589,Service industry machinery
Mach,3590,Misc industrial and commercial equipment and mach
Mach,3591,Misc industrial and commercial equipment and mach
Mach,3592,Misc industrial and commercial equipment and mach
Mach,3593,Misc industrial and commercial equipment and mach
Mach,3594,Misc industrial and commercial equipment and mach
Mach,3595,Misc industrial and commercial equipment and mach
Mach,3596,Misc industrial and commercial equipment and mach
Mach,3597,Misc industrial and commercial equipment and mach
Mach,3598,Misc industrial and commercial equipment and mach
Mach,3599,Misc industrial and commercial equipment and mach
ElcEq,3600,Elec mach eq & supply
ElcEq,3610,Elec transmission
ElcEq,3611,Elec transmission
ElcEq,3612,Elec transmission
ElcEq,3613,Elec transmission
ElcEq,3620,Electrical industrial appar
ElcEq,3621,Electrical industrial appar
ElcEq,3623,Electrical industrial appar
ElcEq,3624,Electrical industrial appar
ElcEq,3625,Electrical industrial appar
ElcEq,3626,Electrical industrial appar
ElcEq,3627,Electrical industrial appar
ElcEq,3628,Electrical industrial appar
ElcEq,3629,Electrical industrial appar
ElcEq,3640,Electric lighting wiring
ElcEq,3641,Electric lighting wiring
ElcEq,3642,Electric lighting wiring
ElcEq,3643,Electric lighting wiring
ElcEq,3644,Electric lighting wiring
ElcEq,3645,Residential lighting fixtures
ElcEq,3646,Commercial lighting 
ElcEq,3648,Lighting equipment
ElcEq,3649,Lighting equipment
ElcEq,3660,Communication equip
ElcEq,3690,Miscellaneous electrical machinery and equip
ElcEq,3691,Storage batteries
ElcEq,3692,Storage batteries
ElcEq,3699,Electrical machinery and equip
Autos,2296,Tire cord and fabric
Autos,2396,Auto trim
Autos,3010,Tires and inner tubes
Autos,3011,Tires and inner tubes
Autos,3537,Trucks tractors trailers
Autos,3647,Vehicular lighting
Autos,3694,Elec eq internal combustion engines
Autos,3700,Transportation equipment
Autos,3710,Motor vehicles and motor vehicle equip
Autos,3711,Motor vehicles & car bodies
Autos,3713,Truck & bus bodies
Autos,3714,Motor vehicle parts
Autos,3715,Truck trailers
Autos,3716,Motor homes
Autos,3792,Travel trailers and campers
Autos,3790,Misc trans equip
Autos,3791,Misc trans equip
Autos,3799,Misc trans equip
Aero,3720,Aircraft & parts
Aero,3721,Aircraft
Aero,3723,Aircraft engines engine parts
Aero,3724,Aircraft engines engine parts
Aero,3725,Aircraft parts
Aero,3728,Aircraft parts
Aero,3729,Aircraft parts
Ships,3730,Ship building and repair
Ships,3731,Ship building and repair
Ships,3740,Railroad Equipment
Ships,3741,Railroad Equipment
Ships,3742,Railroad Equipment
Ships,3743,Railroad Equipment
Guns,3760,Guided missiles and space vehicles
Guns,3761,Guided missiles and space vehicles
Guns,3762,Guided missiles and space vehicles
Guns,3763,Guided missiles and space vehicles
Guns,3764,Guided missiles and space vehicles
Guns,3765,Guided missiles and space vehicles
Guns,3766,Guided missiles and space vehicles
Guns,3767,Guided missiles and space vehicles
Guns,3768,Guided missiles and space vehicles
Guns,3769,Guided missiles and space vehicles
Guns,3795,Tanks and tank components
Guns,3480,Ordnance & accessories
Guns,3481,Ordnance & accessories
Guns,3482,Ordnance & accessories
Guns,3483,Ordnance & accessories
Guns,3484,Ordnance & accessories
Guns,3485,Ordnance & accessories
Guns,3486,Ordnance & accessories
Guns,3487,Ordnance & accessories
Guns,3488,Ordnance & accessories
Guns,3489,Ordnance & accessories
Gold,1040,Gold & silver ores
Gold,1041,Gold & silver ores
Gold,1042,Gold & silver ores
Gold,1043,Gold & silver ores
Gold,1044,Gold & silver ores
Gold,1045,Gold & silver ores
Gold,1046,Gold & silver ores
Gold,1047,Gold & silver ores
Gold,1048,Gold & silver ores
Gold,1049,Gold & silver ores
Mines,1000,Metal mining
Mines,1001,Metal mining
Mines,1002,Metal mining
Mines,1003,Metal mining
Mines,1004,Metal mining
Mines,1005,Metal mining
Mines,1006,Metal mining
Mines,1007,Metal mining
Mines,1008,Metal mining
Mines,1009,Metal mining
Mines,1010,Iron ores
Mines,1011,Iron ores
Mines,1012,Iron ores
Mines,1013,Iron ores
Mines,1014,Iron ores
Mines,1015,Iron ores
Mines,1016,Iron ores
Mines,1017,Iron ores
Mines,1018,Iron ores
Mines,1019,Iron ores
Mines,1020,Copper ores
Mines,1021,Copper ores
Mines,1022,Copper ores
Mines,1023,Copper ores
Mines,1024,Copper ores
Mines,1025,Copper ores
Mines,1026,Copper ores
Mines,1027,Copper ores
Mines,1028,Copper ores
Mines,1029,Copper ores
Mines,1030,Lead and zinc ores
Mines,1031,Lead and zinc ores
Mines,1032,Lead and zinc ores
Mines,1033,Lead and zinc ores
Mines,1034,Lead and zinc ores
Mines,1035,Lead and zinc ores
Mines,1036,Lead and zinc ores
Mines,1037,Lead and zinc ores
Mines,1038,Lead and zinc ores
Mines,1039,Lead and zinc ores
Mines,1050,Bauxite and other aluminum ores
Mines,1051,Bauxite and other aluminum ores
Mines,1052,Bauxite and other aluminum ores
Mines,1053,Bauxite and other aluminum ores
Mines,1054,Bauxite and other aluminum ores
Mines,1055,Bauxite and other aluminum ores
Mines,1056,Bauxite and other aluminum ores
Mines,1057,Bauxite and other aluminum ores
Mines,1058,Bauxite and other aluminum ores
Mines,1059,Bauxite and other aluminum ores
Mines,1060,Ferroalloy ores
Mines,1061,Ferroalloy ores
Mines,1062,Ferroalloy ores
Mines,1063,Ferroalloy ores
Mines,1064,Ferroalloy ores
Mines,1065,Ferroalloy ores
Mines,1066,Ferroalloy ores
Mines,1067,Ferroalloy ores
Mines,1068,Ferroalloy ores
Mines,1069,Ferroalloy ores
Mines,1070,Mining
Mines,1071,Mining
Mines,1072,Mining
Mines,1073,Mining
Mines,1074,Mining
Mines,1075,Mining
Mines,1076,Mining
Mines,1077,Mining
Mines,1078,Mining
Mines,1079,Mining
Mines,1080,Mining services
